,image_name,Good,Usable,Reject
4419,5559_right,0.9875909,0.009964698,0.008266597
4420,5562_left,0.942182,0.050608855,0.009097438
4421,5562_right,0.96868706,0.025181567,0.011101322
4422,5563_left,0.044001628,0.8143209,0.123199634
4423,5563_right,0.9815947,0.014889484,0.00935841
4424,5569_left,0.98759115,0.00996484,0.008266432
4425,5569_right,0.9875901,0.009965874,0.00826635
4426,5570_left,0.985897,0.011035307,0.008609901
4427,5570_right,0.024413196,0.06044071,0.93804854
4428,5572_left,0.030692425,0.3588076,0.6293052
4429,5572_right,0.027381783,0.07174201,0.9171133
4430,5573_left,0.0259153,0.14173517,0.85110766
4431,5573_right,0.028070241,0.6774759,0.36257005
4432,5577_left,0.10024727,0.8785134,0.046737622
4433,5577_right,0.64664334,0.3085962,0.036889307
4434,5579_left,0.98759127,0.009964849,0.008266386
4435,5579_right,0.98759127,0.0099648535,0.008266386
4436,5581_left,0.044969596,0.9480619,0.051041562
4437,5581_right,0.07401852,0.91042703,0.050367612
4438,5589_left,0.9875886,0.009966599,0.00826671
4439,5589_right,0.9874592,0.01006765,0.008297027
4440,5590_left,0.02742053,0.12103762,0.85748404
4441,5590_right,0.04100782,0.923392,0.07796846
4442,5592_left,0.90611774,0.084479034,0.013780231
4443,5592_right,0.958341,0.036396634,0.010201858
4444,5595_left,0.037881494,0.75537175,0.18084303
4445,5595_right,0.9875843,0.009971376,0.00826576
4446,5596_left,0.02523453,0.038515773,0.9536599
4447,5596_right,0.9875888,0.009964745,0.0082677305
4448,5598_left,0.9808297,0.016628299,0.0077448655
4449,5598_right,0.943483,0.04838696,0.0119218
4450,5605_left,0.21761091,0.7318316,0.048299342
4451,5605_right,0.41213268,0.5286206,0.03770523
4452,5606_left,0.9875492,0.009983184,0.008285378
4453,5606_right,0.98746896,0.010068715,0.00825979
4454,5608_left,0.078219354,0.9152024,0.040894594
4455,5608_right,0.05334574,0.9323837,0.056554873
4456,5610_left,0.98353183,0.013344659,0.008543867
4457,5610_right,0.9698314,0.025222586,0.009935659
4458,5613_left,0.024741443,0.039322197,0.95385337
4459,5613_right,0.81844467,0.028535314,0.10393527
4460,5615_left,0.94160146,0.05091206,0.010805653
4461,5615_right,0.97718686,0.018866587,0.008276149
4462,5618_left,0.9813954,0.015404888,0.008778387
4463,5618_right,0.98752546,0.01002109,0.008274317
4464,5622_left,0.72151035,0.23323219,0.014191627
4465,5622_right,0.21803674,0.75838315,0.024100957
4466,5623_left,0.024675382,0.038924176,0.95437783
4467,5623_right,0.03377114,0.5052915,0.48158976
4468,5626_left,0.042750154,0.94592696,0.054338202
4469,5626_right,0.075342335,0.9042395,0.0527803
4470,5632_left,0.0246558,0.038939368,0.9544128
4471,5632_right,0.024656506,0.03894747,0.95440555
4472,5633_left,0.02472909,0.039212357,0.95400715
4473,5633_right,0.024670225,0.03893369,0.95438063
4474,5640_left,0.03519245,0.517646,0.41018003
4475,5640_right,0.08755692,0.9000322,0.039225508
4476,5641_left,0.04405171,0.93238413,0.06501572
4477,5641_right,0.028254826,0.711623,0.3393513
4478,5645_left,0.04399183,0.9495096,0.050735395
4479,5645_right,0.06999753,0.9211929,0.040853824
4480,5646_left,0.043391544,0.9471061,0.05299094
4481,5646_right,0.10324657,0.88878894,0.031876743
4482,5647_left,0.04327208,0.8907856,0.08560949
4483,5647_right,0.024322998,0.04539955,0.94906443
4484,5650_left,0.38147077,0.59887385,0.026358398
4485,5650_right,0.06743114,0.9239858,0.04337658
4486,5652_left,0.06609224,0.8831729,0.050393187
4487,5652_right,0.045628387,0.7008394,0.20619698
4488,5655_left,0.9875909,0.009965102,0.008266381
4489,5655_right,0.98759127,0.0099648535,0.008266386
4490,5657_left,0.98758674,0.009968763,0.008266498
4491,5657_right,0.98758477,0.009970345,0.008267046
4492,5659_left,0.061957914,0.38753706,0.52734023
4493,5659_right,0.60911554,0.25860158,0.041225843
4494,5664_left,0.0615773,0.92762095,0.04827894
4495,5664_right,0.9875623,0.009991128,0.008266498
4496,5667_left,0.9875822,0.009970359,0.008267864
4497,5667_right,0.98758894,0.009966457,0.008266323
4498,5668_left,0.044541918,0.9486498,0.05080178
4499,5668_right,0.0551509,0.9354777,0.050501958
4500,5670_left,0.30708057,0.6559236,0.023781346
4501,5670_right,0.19100071,0.76910895,0.03528946
4502,5676_left,0.98759127,0.009964849,0.008266386
4503,5676_right,0.9875901,0.00996442,0.008267382
4504,5679_left,0.3708403,0.6267971,0.025601873
4505,5679_right,0.11614236,0.86544883,0.03584757
4506,5680_left,0.024695594,0.038904887,0.9543284
4507,5680_right,0.024656946,0.038935915,0.9544114
4508,5685_left,0.042163517,0.93503076,0.06155865
4509,5685_right,0.100949444,0.9082802,0.03217059
4510,5690_left,0.15617803,0.83929956,0.03432512
4511,5690_right,0.85845697,0.091669,0.019429302
4512,5692_left,0.9317464,0.05566878,0.016103191
4513,5692_right,0.045369107,0.9479104,0.050690908
4514,5693_left,0.78890467,0.1824326,0.012280855
4515,5693_right,0.7411981,0.22873372,0.014473283
4516,5694_left,0.085216895,0.8913382,0.053298477
4517,5694_right,0.07881652,0.9111776,0.040354118
4518,5695_left,0.930731,0.05707671,0.013663665
4519,5695_right,0.97483677,0.020919306,0.009412469
4520,5696_left,0.9863842,0.011015825,0.00837737
4521,5696_right,0.98480105,0.012415761,0.008363391
4522,5697_left,0.9875743,0.009979706,0.00826719
4523,5697_right,0.33286363,0.6574936,0.014674861
4524,5700_left,0.027336916,0.43751857,0.5059497
4525,5700_right,0.52734864,0.4390613,0.021588778
4526,5702_left,0.024661282,0.038955323,0.9543879
4527,5702_right,0.024672829,0.03901687,0.95432496
4528,5708_left,0.062469758,0.9303858,0.045437694
4529,5708_right,0.2805433,0.7236134,0.026280865
4530,5710_left,0.113734655,0.8726737,0.0333906
4531,5710_right,0.9871503,0.010351682,0.008234217
4532,5713_left,0.98758405,0.009971362,0.00826594
4533,5713_right,0.98759127,0.0099648675,0.008266381
4534,5715_left,0.98749346,0.0100430725,0.008292006
4535,5715_right,0.9875892,0.009965856,0.008267108
4536,5720_left,0.027327687,0.051408187,0.93974316
4537,5720_right,0.028178532,0.17154315,0.83409613
4538,5725_left,0.12603447,0.8650017,0.037910387
4539,5725_right,0.89673096,0.08953169,0.0124112535
4540,5728_left,0.03648577,0.76001704,0.17910618
4541,5728_right,0.024655147,0.038938276,0.95441324
4542,5729_left,0.9857303,0.011250331,0.009209053
4543,5729_right,0.98759127,0.009964863,0.008266381
4544,5732_left,0.028990466,0.16125558,0.8331892
4545,5732_right,0.051567648,0.93929785,0.050587885
4546,5738_left,0.9843007,0.008871514,0.010465757
4547,5738_right,0.98758775,0.00996418,0.008268332
4548,5740_left,0.022522513,0.091650136,0.91904855
4549,5740_right,0.9872988,0.01023298,0.008256559
4550,5742_left,0.37296733,0.6070106,0.029356424
4551,5742_right,0.98669493,0.010798774,0.00822476
4552,5743_left,0.049779132,0.9409575,0.052194048
4553,5743_right,0.65361273,0.31413123,0.02829413
4554,5750_left,0.024842255,0.039402705,0.9537413
4555,5750_right,0.04831824,0.94416696,0.049016703
4556,5752_left,0.2178565,0.74155474,0.03836607
4557,5752_right,0.058539774,0.92796934,0.053873602
4558,5757_left,0.3939077,0.6083726,0.027408682
4559,5757_right,0.70180327,0.2930794,0.015281851
4560,5758_left,0.04976885,0.9424729,0.0490171
4561,5758_right,0.07093612,0.9132543,0.04829871
4562,5759_left,0.27541623,0.67118114,0.04700069
4563,5759_right,0.43432173,0.5804976,0.017829983
4564,5763_left,0.98755914,0.010000126,0.00824939
4565,5763_right,0.98740166,0.010135246,0.0082614925
4566,5766_left,0.040616944,0.92635614,0.06812662
4567,5766_right,0.08218198,0.90953296,0.042277303
4568,5769_left,0.9875825,0.009970947,0.008266483
4569,5769_right,0.95322955,0.01660761,0.020386515
4570,5770_left,0.041483134,0.61174536,0.29190361
4571,5770_right,0.028593235,0.15278246,0.81575894
4572,5772_left,0.04963546,0.94455075,0.049150843
4573,5772_right,0.038681157,0.9299014,0.06840615
4574,5773_left,0.98758686,0.009964448,0.008269654
4575,5773_right,0.98758453,0.009968472,0.008269971
4576,5776_left,0.987591,0.009964721,0.008266519
4577,5776_right,0.9875881,0.0099631315,0.008268618
4578,5778_left,0.987591,0.0099648535,0.00826651
4579,5778_right,0.55711085,0.44313788,0.023778623
4580,5779_left,0.98175377,0.015614788,0.00768224
4581,5779_right,0.67987037,0.31711176,0.013815262
4582,5780_left,0.027489716,0.058860578,0.9306513
4583,5780_right,0.048083905,0.9413214,0.05333578
4584,5781_left,0.044675454,0.94687265,0.051964156
4585,5781_right,0.04579369,0.9452367,0.051415883
4586,5782_left,0.8985953,0.088160716,0.012934218
4587,5782_right,0.8299706,0.14239971,0.017139101
4588,5783_left,0.9556091,0.032468703,0.017401623
4589,5783_right,0.9179633,0.0672488,0.016651355
4590,5784_left,0.21616241,0.7297731,0.04381683
4591,5784_right,0.44505888,0.5028433,0.022171415
4592,5788_left,0.98759127,0.00996484,0.0082664015
4593,5788_right,0.9875909,0.009964651,0.008266597
4594,5789_left,0.98359674,0.013885771,0.00767424
4595,5789_right,0.98551095,0.0117927035,0.00846175
4596,5790_left,0.041876253,0.9426972,0.05856398
4597,5790_right,0.06004723,0.85983914,0.119966604
4598,5791_left,0.024567477,0.04134264,0.9522668
4599,5791_right,0.025126781,0.04316791,0.9496858
4600,5792_left,0.043017324,0.94350046,0.055102356
4601,5792_right,0.07529635,0.88369435,0.069452286
4602,5793_left,0.91141814,0.07637999,0.013623521
4603,5793_right,0.044442125,0.9352192,0.05940833
4604,5795_left,0.035120647,0.7384369,0.22516517
4605,5795_right,0.04420989,0.9489758,0.05084353
4606,5800_left,0.043403104,0.94914556,0.051570315
4607,5800_right,0.07031144,0.92649806,0.04234195
4608,5803_left,0.024846373,0.040505607,0.9523308
4609,5803_right,0.02466494,0.038952146,0.95437664
4610,5804_left,0.063937545,0.92267776,0.049586505
4611,5804_right,0.044220403,0.9200324,0.068973474
4612,5806_left,0.98759115,0.00996483,0.008266448
4613,5806_right,0.8337091,0.14079204,0.008346116
4614,5807_left,0.04410475,0.949733,0.050561167
4615,5807_right,0.039475918,0.88938487,0.09063842
4616,5811_left,0.7538179,0.24990577,0.011589417
4617,5811_right,0.57373214,0.436161,0.016334642
4618,5812_left,0.98757917,0.0099716345,0.008269486
4619,5812_right,0.9873532,0.010070084,0.0083641
4620,5813_left,0.9874113,0.010072698,0.008345358
4621,5813_right,0.9827069,0.013140395,0.0101280445
4622,5814_left,0.046643935,0.94370615,0.051894855
4623,5814_right,0.045151647,0.94692564,0.051440235
4624,5816_left,0.02465649,0.038954288,0.9543941
4625,5816_right,0.02497275,0.040801503,0.9525851
4626,5817_left,0.047148325,0.9411674,0.05311148
4627,5817_right,0.027644847,0.08212531,0.91036516
4628,5819_left,0.025564987,0.061350226,0.92993313
4629,5819_right,0.02480057,0.039693385,0.9534394
4630,5821_left,0.70559436,0.3189939,0.009659719
4631,5821_right,0.9601712,0.042170893,0.004448103
4632,5823_left,0.0563699,0.93324023,0.049795892
4633,5823_right,0.070145145,0.92175496,0.041384947
4634,5824_left,0.3585714,0.65167964,0.019784134
4635,5824_right,0.117190674,0.8748607,0.028276905
4636,5825_left,0.63169986,0.33783552,0.017635308
4637,5825_right,0.9849594,0.012261974,0.00846444
4638,5827_left,0.29867956,0.6540665,0.045141067
4639,5827_right,0.9781713,0.017949762,0.009537298
4640,5831_left,0.523123,0.47170514,0.019608209
4641,5831_right,0.20347315,0.76787686,0.030820984
4642,5833_left,0.961182,0.031282786,0.012604465
4643,5833_right,0.070759244,0.9201199,0.043744348
4644,5835_left,0.54106593,0.45986122,0.017023593
4645,5835_right,0.98626685,0.011169059,0.008257134
4646,5837_left,0.040829767,0.85586977,0.106449604
4647,5837_right,0.042162556,0.9463837,0.05429512
4648,5838_left,0.050932106,0.94212496,0.050604057
4649,5838_right,0.10490337,0.8917354,0.034776904
4650,5841_left,0.9628586,0.031317275,0.011015128
4651,5841_right,0.98753905,0.010006095,0.008275824
4652,5842_left,0.043182027,0.9497162,0.05157244
4653,5842_right,0.042968567,0.9410141,0.058895536
4654,5844_left,0.040936623,0.9259251,0.07759035
4655,5844_right,0.78549606,0.20081261,0.009142728
4656,5845_left,0.025087351,0.047121044,0.94649357
4657,5845_right,0.024746437,0.040170487,0.9532794
4658,5847_left,0.08336458,0.9133827,0.04097524
4659,5847_right,0.560605,0.41054618,0.021263145
4660,5848_left,0.04527368,0.94786197,0.050419003
4661,5848_right,0.043801032,0.94937855,0.0510728
4662,5852_left,0.8776304,0.10829922,0.010939438
4663,5852_right,0.79223734,0.19389644,0.008302227
4664,5853_left,0.7352269,0.27013746,0.010667965
4665,5853_right,0.91159904,0.07654462,0.012942933
4666,5856_left,0.028319428,0.72211605,0.32660237
4667,5856_right,0.98757845,0.009966778,0.008272971
4668,5858_left,0.024692578,0.04597725,0.94648665
4669,5858_right,0.92662823,0.05893924,0.016749633
4670,5859_left,0.9859439,0.011490327,0.008228572
4671,5859_right,0.039251532,0.9106411,0.09236428
4672,5861_left,0.98758394,0.009961688,0.008272928
4673,5861_right,0.9875823,0.00995827,0.008273195
4674,5869_left,0.02442955,0.04114384,0.9520774
4675,5869_right,0.043218546,0.94321775,0.056333832
4676,5872_left,0.058006663,0.7238538,0.16316564
4677,5872_right,0.14052242,0.8642582,0.032938115
4678,5874_left,0.045493048,0.94826007,0.049454268
4679,5874_right,0.044600926,0.9198027,0.06845073
4680,5876_left,0.045743145,0.9474047,0.049339604
4681,5876_right,0.047929592,0.94541365,0.049628817
4682,5877_left,0.024655731,0.038948458,0.95440584
4683,5877_right,0.025973445,0.096146,0.8906105
4684,5878_left,0.028673286,0.17349726,0.804113
4685,5878_right,0.042306505,0.9255336,0.06781987
4686,5879_left,0.024709443,0.039503835,0.953896
4687,5879_right,0.024656614,0.0389414,0.95440745
4688,5885_left,0.9875636,0.009979409,0.008272146
4689,5885_right,0.023073953,0.071141414,0.9227397
4690,5890_left,0.41575554,0.57567114,0.013319175
4691,5890_right,0.051802754,0.9321464,0.05900216
4692,5891_left,0.98759115,0.009964849,0.008266405
4693,5891_right,0.987591,0.00996492,0.008266413
4694,5896_left,0.9869746,0.010526588,0.0082761245
4695,5896_right,0.8497859,0.14026497,0.013287804
4696,5900_left,0.04471537,0.9480968,0.051171705
4697,5900_right,0.040989745,0.8400344,0.11436341
4698,5901_left,0.83836925,0.15446146,0.013889245
4699,5901_right,0.68450797,0.31156328,0.023414198
4700,5902_left,0.8475318,0.14251748,0.014966666
4701,5902_right,0.10055527,0.89204496,0.03407033
4702,5906_left,0.9875882,0.009965649,0.008267699
4703,5906_right,0.9875881,0.009966702,0.008267406
4704,5911_left,0.048665244,0.9423183,0.04914514
4705,5911_right,0.05054409,0.9333283,0.05568472
4706,5913_left,0.07564055,0.8884546,0.07083666
4707,5913_right,0.38828418,0.547762,0.027020931
4708,5914_left,0.042631123,0.9443318,0.057446323
4709,5914_right,0.05137085,0.9121916,0.07713496
4710,5916_left,0.05955301,0.93264914,0.044348683
4711,5916_right,0.07361893,0.9181308,0.03840615
4712,5921_left,0.9875909,0.009964661,0.00826662
4713,5921_right,0.9875795,0.009974648,0.008265471
4714,5922_left,0.049077038,0.94065756,0.051740814
4715,5922_right,0.045271937,0.94741786,0.050725937
4716,5924_left,0.9875894,0.009964294,0.008267476
4717,5924_right,0.98759043,0.009964322,0.008266999
4718,5927_left,0.024658037,0.038943686,0.9544016
4719,5927_right,0.024654826,0.038937885,0.9544147
4720,5930_left,0.06182869,0.8998216,0.066389136
4721,5930_right,0.9875808,0.009971596,0.008268524
4722,5933_left,0.043625243,0.93951625,0.0576088
4723,5933_right,0.9874936,0.010022669,0.008276732
4724,5934_left,0.025093287,0.0410246,0.9517601
4725,5934_right,0.053360492,0.9345423,0.05224561
4726,5935_left,0.034861326,0.8371954,0.18045582
4727,5935_right,0.04372592,0.94996864,0.05064985
4728,5936_left,0.47945473,0.45751685,0.024104336
4729,5936_right,0.9273263,0.04578202,0.014287681
4730,5938_left,0.98758996,0.009965395,0.008266714
4731,5938_right,0.98758566,0.009968396,0.008267531
4732,5944_left,0.049024574,0.9434907,0.049815055
4733,5944_right,0.98647666,0.010739853,0.0084338905
4734,5945_left,0.987591,0.009964962,0.008266405
4735,5945_right,0.98759127,0.0099648535,0.008266386
4736,5947_left,0.028290534,0.34854478,0.59980255
4737,5947_right,0.028796932,0.111338384,0.88399065
4738,5948_left,0.08081159,0.89795953,0.04935511
4739,5948_right,0.04581676,0.93318105,0.06214602
4740,5949_left,0.9853924,0.01170916,0.008574254
4741,5949_right,0.9872723,0.01026045,0.008257419
4742,5952_left,0.046430834,0.9457269,0.051193982
4743,5952_right,0.98759115,0.009964895,0.008266393
4744,5953_left,0.024958687,0.08139362,0.9084815
4745,5953_right,0.97539705,0.020499883,0.009605288
4746,5960_left,0.058257613,0.9325025,0.047310155
4747,5960_right,0.028196307,0.057724528,0.93019825
4748,5961_left,0.028088212,0.49457762,0.4592939
4749,5961_right,0.038082603,0.8625591,0.11133694
4750,5962_left,0.025723025,0.043493964,0.94716674
4751,5962_right,0.9867834,0.010726097,0.008164376
4752,5963_left,0.059936192,0.92571753,0.05334994
4753,5963_right,0.98759127,0.0099648535,0.008266386
4754,5964_left,0.9875559,0.009990963,0.00827641
4755,5964_right,0.9847884,0.012570079,0.007683506
4756,5965_left,0.036372203,0.8285304,0.18410505
4757,5965_right,0.041669734,0.824217,0.17716376
4758,5968_left,0.98698735,0.010555298,0.0082069915
4759,5968_right,0.98722947,0.010278207,0.00830412
4760,5974_left,0.98759115,0.009964834,0.008266409
4761,5974_right,0.98758954,0.0099638235,0.008267633
4762,5976_left,0.024896663,0.03971775,0.9533064
4763,5976_right,0.024697976,0.039339565,0.9539143
4764,5978_left,0.9829113,0.013838963,0.009075568
4765,5978_right,0.98713374,0.010337968,0.008329415
4766,5980_left,0.987591,0.009964679,0.008266573
4767,5980_right,0.9875893,0.0099639315,0.008267777
4768,5982_left,0.29982728,0.69924486,0.029363642
4769,5982_right,0.31112713,0.680134,0.036745727
4770,5990_left,0.84903485,0.14218497,0.013305702
4771,5990_right,0.9208257,0.061685853,0.023009345
4772,5991_left,0.044101395,0.9474315,0.052136894
4773,5991_right,0.04546678,0.84185207,0.10831591
4774,5992_left,0.025350142,0.038364716,0.9527743
4775,5992_right,0.96148634,0.029980777,0.012617444
4776,5993_left,0.9875907,0.009965262,0.008266475
4777,5993_right,0.98758125,0.009971069,0.008271234
4778,5994_left,0.98759127,0.0099648535,0.008266386
4779,5994_right,0.63137984,0.30697313,0.021803463
4780,5995_left,0.9875901,0.009965964,0.008266057
4781,5995_right,0.98759115,0.009964887,0.008266381
4782,5999_left,0.81727445,0.15976048,0.015919534
4783,5999_right,0.024672536,0.039094266,0.9542113
4784,6001_left,0.041489895,0.94248295,0.059030235
4785,6001_right,0.9754935,0.021766527,0.007632929
4786,6005_left,0.24174501,0.7551046,0.027270038
4787,6005_right,0.9846569,0.012457036,0.008309564
4788,6010_left,0.07496066,0.9006277,0.052864067
4789,6010_right,0.116203964,0.8677801,0.034918066
4790,6011_left,0.9875881,0.009966684,0.008266898
4791,6011_right,0.98756427,0.009986196,0.0082705775
4792,6014_left,0.024654286,0.038938712,0.954416
4793,6014_right,0.02465607,0.03893735,0.9544129
4794,6015_left,0.9597942,0.008798953,0.025377315
4795,6015_right,0.025026975,0.040142503,0.95220727
4796,6017_left,0.5491354,0.47294638,0.0095133465
4797,6017_right,0.04320452,0.9471138,0.053637873
